,Education,Marital_Status,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Children,Gasto_Total
1673,NoGraduation,Con Pareja,72635.0,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,69,0,981
1674,Graduation,Con Pareja,69016.0,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,0,54,1,1533
1675,NoGraduation,Con Pareja,20193.0,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,0,33,0,82
1676,Graduation,Con Pareja,27573.0,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,0,49,1,244
1677,NoGraduation,Soltero,15862.0,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,0,45,1,36
1678,Doctorate,Con Pareja,49544.0,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,0,48,1,404
1679,Graduation,Con Pareja,33228.0,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,0,44,1,71
1680,Graduation,Con Pareja,70440.0,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,0,46,0,1572
1681,Graduation,Con Pareja,38232.0,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,0,53,2,122
1682,Doctorate,Con Pareja,22554.0,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,0,69,2,41
1683,Doctorate,Con Pareja,23536.0,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,41,1,10
1684,Graduation,Con Pareja,49413.0,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0,72,1,304
1685,Graduation,Con Pareja,42231.0,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,0,55,2,37
1686,Master,Soltero,78789.0,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,1,44,0,1754
1687,Graduation,Con Pareja,56534.0,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,1,56,1,815
1688,Graduation,Soltero,58350.0,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,0,53,1,1001
1689,Graduation,Soltero,81217.0,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,35,0,1157
1690,Graduation,Soltero,49090.0,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,0,73,1,688
1691,Master,Soltero,61787.0,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,0,37,0,1319
1692,Doctorate,Con Pareja,18169.0,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,39,1,21
1693,NoGraduation,Soltero,24336.0,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,43,1,31
1694,Graduation,Con Pareja,18222.0,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,0,34,0,67
1695,Graduation,Soltero,62335.0,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,72,1,708
1696,NoGraduation,Con Pareja,42033.0,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,0,53,2,25
1697,Doctorate,Con Pareja,86580.0,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,0,41,0,746
1698,Doctorate,Soltero,41437.0,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,67,2,32
1699,Master,Soltero,73705.0,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,73,2,1695
1700,Graduation,Con Pareja,61064.0,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0,48,1,1080
1701,Master,Con Pareja,38452.0,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,69,2,72
1702,Graduation,Soltero,18358.0,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0,35,1,57
1703,Doctorate,Con Pareja,55012.0,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,51,1,660
1704,NoGraduation,Con Pareja,9722.0,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,1,51,1,103
1705,Doctorate,Con Pareja,38175.0,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,40,1,153
1706,Master,Con Pareja,58656.0,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,0,68,1,1220
1707,Graduation,Con Pareja,52117.0,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,59,1,279
1708,Graduation,Con Pareja,64813.0,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,46,1,745
1709,Doctorate,Con Pareja,54222.0,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,0,51,1,264
1710,Graduation,Con Pareja,83512.0,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,1,38,0,2157
1711,Master,Con Pareja,77520.0,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,1,65,1,1526
1712,Graduation,Con Pareja,41154.0,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,0,46,1,69
1713,Graduation,Con Pareja,80398.0,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,58,0,1597
1714,NoGraduation,Soltero,18746.0,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,32,1,64
1715,Graduation,Con Pareja,35196.0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,40,1,497
1716,Graduation,Soltero,60230.0,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,68,1,1067
1717,Graduation,Con Pareja,22108.0,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0,47,2,31
1718,Graduation,Con Pareja,44392.0,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0,50,2,211
1719,Doctorate,Con Pareja,55424.0,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,1,48,1,877
1720,Graduation,Con Pareja,17688.0,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0,45,1,11
1721,Doctorate,Con Pareja,92491.0,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,1,41,0,2034
1722,Graduation,Soltero,90273.0,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,1,33,0,1991
1723,Doctorate,Soltero,82571.0,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,62,0,1686
1724,Doctorate,Soltero,38513.0,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1,42,1,324
1725,Master,Soltero,16653.0,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1,45,1,69
1726,Graduation,Con Pareja,42586.0,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,69,2,252
1727,NoGraduation,Soltero,23529.0,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,59,1,54
1728,Master,Con Pareja,74881.0,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,63,2,964
1729,Graduation,Con Pareja,71107.0,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,73,1,1327
1730,Doctorate,Con Pareja,46910.0,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,60,2,68
1731,Graduation,Con Pareja,18690.0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,65,0,60
1732,Graduation,Soltero,37244.0,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,69,2,55
1733,Graduation,Con Pareja,82427.0,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,58,0,1456
1734,NoGraduation,Soltero,75342.0,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,66,1,563
1735,Graduation,Soltero,70044.0,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,70,1,1504
1736,Graduation,Soltero,79146.0,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,57,2,564
1737,Graduation,Con Pareja,77437.0,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,0,61,0,1125
1738,Graduation,Con Pareja,54984.0,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,0,65,1,358
1739,Doctorate,Con Pareja,42403.0,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,53,1,42
1740,Graduation,Con Pareja,55761.0,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,0,60,1,184
1741,Graduation,Con Pareja,37292.0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,41,1,460
1742,Doctorate,Soltero,45576.0,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1,79,0,145
1743,Graduation,Con Pareja,70321.0,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,1,77,0,1376
1744,Doctorate,Soltero,58086.0,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,55,1,792
1746,NoGraduation,Con Pareja,28389.0,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,77,0,28
1747,Master,Con Pareja,66835.0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,78,0,1033
1748,Graduation,Soltero,69901.0,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0,55,1,882
1750,Doctorate,Con Pareja,63342.0,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,1,63,1,1101
1751,Graduation,Con Pareja,44989.0,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,50,1,369
1752,NoGraduation,Soltero,31859.0,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,44,1,48
1753,Doctorate,Soltero,51569.0,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,1,75,1,467
1754,Graduation,Soltero,30372.0,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,53,2,44
1755,NoGraduation,Soltero,16014.0,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,45,2,38
1756,Graduation,Con Pareja,41120.0,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,56,2,81
1757,Master,Soltero,39763.0,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1,53,1,167
1758,Doctorate,Con Pareja,38725.0,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,69,2,45
1759,Graduation,Con Pareja,77981.0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,52,1,664
1760,NoGraduation,Con Pareja,62905.0,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,60,1,622
1761,NoGraduation,Soltero,13533.0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,45,1,48
1762,Graduation,Con Pareja,59481.0,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0,49,1,461
1763,Graduation,Con Pareja,72117.0,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,47,1,1073
1764,NoGraduation,Con Pareja,21955.0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,38,1,55
1765,Graduation,Con Pareja,67131.0,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,68,1,976
1766,Doctorate,Soltero,36802.0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,44,1,20
1767,Graduation,Con Pareja,71853.0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,42,0,1149
1768,NoGraduation,Con Pareja,28249.0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,63,0,43
1769,Master,Con Pareja,47808.0,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,49,1,224
1770,Doctorate,Soltero,25509.0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,50,1,101
1771,Doctorate,Con Pareja,51012.0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,78,0,209
1772,Graduation,Soltero,70596.0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,39,0,968
1773,Doctorate,Con Pareja,85431.0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,72,0,1165
1774,Graduation,Con Pareja,42664.0,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,57,1,24
1775,Graduation,Con Pareja,42586.0,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,69,2,252
1776,Graduation,Soltero,29760.0,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,39,1,165
1777,Doctorate,Con Pareja,28973.0,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,47,0,269
1778,Doctorate,Con Pareja,39435.0,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,51,1,102
1779,NoGraduation,Con Pareja,65370.0,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,40,0,461
1780,NoGraduation,Soltero,20194.0,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,45,1,47
1781,Doctorate,Soltero,42473.0,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,48,2,144
1782,Graduation,Con Pareja,64590.0,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0,56,0,1338
1783,Graduation,Con Pareja,71232.0,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,65,1,917
1784,Graduation,Con Pareja,34600.0,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,53,2,318
1785,Graduation,Soltero,46904.0,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,57,2,253
1786,Graduation,Con Pareja,49094.0,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,51,1,502
1787,Graduation,Con Pareja,36075.0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,41,1,119
1789,Graduation,Con Pareja,77298.0,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,45,1,969
1790,Graduation,Con Pareja,34026.0,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,74,2,76
1791,Doctorate,Soltero,48918.0,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,61,2,62
1792,NoGraduation,Con Pareja,82122.0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,62,0,1382
1793,Graduation,Soltero,37697.0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,48,1,84
1794,Graduation,Con Pareja,34074.0,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,0,72,2,255
1795,Master,Con Pareja,28520.0,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,64,2,43
1796,Graduation,Soltero,62535.0,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,69,1,398
1797,Master,Soltero,36273.0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,47,1,76
1798,Graduation,Con Pareja,63404.0,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0,60,2,902
1799,NoGraduation,Con Pareja,75774.0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,43,1,823
1800,Graduation,Con Pareja,78416.0,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,48,1,1179
1801,Graduation,Con Pareja,75702.0,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,50,1,1921
1802,Master,Con Pareja,59385.0,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,73,2,185
1804,Graduation,Con Pareja,44689.0,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,73,2,34
1805,Graduation,Con Pareja,53977.0,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,66,1,907
1807,Graduation,Soltero,18701.0,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,60,2,44
1808,Graduation,Con Pareja,90369.0,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1,68,0,1588
1809,Doctorate,Soltero,63159.0,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,50,0,1797
1810,Graduation,Con Pareja,37758.0,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,58,2,40
1811,Doctorate,Soltero,46757.0,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,61,1,1143
1812,Master,Con Pareja,79734.0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,55,0,914
1813,Graduation,Con Pareja,63207.0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,32,0,1502
1814,Graduation,Soltero,72071.0,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,70,1,1338
1815,Doctorate,Con Pareja,21840.0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,41,1,27
1816,NoGraduation,Con Pareja,58582.0,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0,42,1,763
1817,Graduation,Soltero,72282.0,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,1,73,0,1331
1818,Graduation,Con Pareja,50387.0,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,68,2,525
1819,Doctorate,Con Pareja,32583.0,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,63,2,9
1820,Graduation,Con Pareja,62568.0,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,0,62,1,953
1821,Master,Soltero,44635.0,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,53,2,68
1822,Master,Soltero,33316.0,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,53,2,131
1823,Graduation,Con Pareja,63967.0,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,56,1,882
1824,NoGraduation,Con Pareja,52513.0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,46,0,1149
1825,Graduation,Con Pareja,25293.0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,55,1,37
1826,Doctorate,Soltero,54111.0,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,59,1,388
1827,Graduation,Con Pareja,78394.0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1,38,0,1428
1829,Master,Con Pareja,22669.0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1,49,1,173
1830,Graduation,Soltero,29236.0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,37,1,99
1831,Graduation,Con Pareja,44911.0,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,65,1,215
1833,Graduation,Con Pareja,48186.0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,50,1,219
1834,Graduation,Con Pareja,54809.0,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1,47,2,174
1835,Graduation,Con Pareja,41580.0,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,46,2,92
1836,Doctorate,Con Pareja,80336.0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,54,0,1052
1837,Graduation,Con Pareja,47743.0,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,67,1,275
1838,NoGraduation,Con Pareja,62972.0,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,69,1,587
1840,Doctorate,Con Pareja,32313.0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,42,1,159
1841,Master,Soltero,84953.0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,1,71,0,1024
1842,Master,Soltero,27071.0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,56,1,35
1843,Master,Con Pareja,68148.0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,67,0,1042
1844,Master,Con Pareja,65735.0,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,59,2,395
1845,Doctorate,Con Pareja,86836.0,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,1,49,0,557
1847,Graduation,Con Pareja,30093.0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,34,0,69
1848,Doctorate,Con Pareja,57705.0,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,58,1,486
1849,Graduation,Soltero,25008.0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,36,1,34
1850,NoGraduation,Soltero,83257.0,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,29,0,1365
1851,Graduation,Con Pareja,22280.0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,49,1,13
1852,Doctorate,Con Pareja,72159.0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,46,0,1401
1853,Graduation,Con Pareja,64260.0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1,63,0,1574
1854,Doctorate,Soltero,82733.0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1,40,0,1323
1855,Master,Soltero,74290.0,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0,53,1,1217
1856,Master,Soltero,58217.0,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,73,3,103
1857,Master,Con Pareja,21024.0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,48,0,84
1858,Doctorate,Con Pareja,70116.0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,52,0,1536
1859,Graduation,Con Pareja,54006.0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,39,1,581
1860,Doctorate,Con Pareja,69063.0,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,58,1,928
1861,NoGraduation,Soltero,11448.0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,49,0,14
1862,Graduation,Soltero,61825.0,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,45,1,424
1863,Graduation,Con Pareja,70886.0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,53,1,960
1864,Graduation,Con Pareja,69109.0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,42,0,1555
1866,Master,Con Pareja,32889.0,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,56,2,55
1867,Graduation,Soltero,34738.0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,40,1,20
1868,Master,Con Pareja,30538.0,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,53,1,367
1869,NoGraduation,Con Pareja,82326.0,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,1,47,0,2257
1870,Doctorate,Soltero,26642.0,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,57,1,42
1871,Graduation,Soltero,69932.0,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0,60,1,1049
1872,Graduation,Soltero,44503.0,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,52,2,48
1873,Doctorate,Soltero,60200.0,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,76,1,685
1874,Graduation,Soltero,49638.0,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,72,1,39
1875,NoGraduation,Soltero,23830.0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,37,0,43
1876,Master,Soltero,33051.0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1,65,0,835
1877,Graduation,Con Pareja,72905.0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,66,0,1515
1878,Doctorate,Con Pareja,69702.0,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,73,1,1039
1879,Graduation,Soltero,70300.0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,49,1,1596
1881,Doctorate,Con Pareja,30396.0,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,1,55,1,34
1882,Doctorate,Soltero,50616.0,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,56,1,149
1883,Master,Soltero,62772.0,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,55,1,946
1884,Doctorate,Soltero,30298.0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,39,0,28
1885,Graduation,Soltero,52413.0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,40,1,450
1886,Doctorate,Con Pareja,44155.0,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,67,2,46
1887,Doctorate,Soltero,86979.0,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,1,53,0,1702
1888,Graduation,Con Pareja,76532.0,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,49,2,820
1889,Graduation,Con Pareja,42081.0,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,42,1,382
1890,Doctorate,Con Pareja,67546.0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,36,0,2126
1891,Master,Con Pareja,88420.0,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,35,0,2069
1892,Graduation,Con Pareja,31158.0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,39,1,72
1894,Graduation,Soltero,69719.0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,50,0,801
1895,Graduation,Soltero,49160.0,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,75,1,236
1896,NoGraduation,Con Pareja,24882.0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,46,1,80
1897,Doctorate,Soltero,90933.0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,70,0,1685
1899,Doctorate,Con Pareja,59292.0,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,74,1,507
1900,Doctorate,Con Pareja,45759.0,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,60,2,68
1901,Graduation,Soltero,22148.0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,41,0,49
